Tiempo (s),Temperatura (ºC),Presión (Pa),Altitud (m),Nivel de CO (ppm)
70,23.180000,95492.796875,0.000000
71,23.200001,95492.851562,0.000000
72,23.209999,95493.320312,0.000000
73,23.230000,95493.437500,0.000000
74,23.240000,95493.414062,0.000000
75,23.260000,95493.507812,0.000000
76,23.280001,95493.812500,0.000000
77,23.290001,95493.382812,0.000000
78,23.299999,95493.750000,0.000000
79,23.320000,95493.367188,0.000000
80,23.340000,95493.171875,0.000000
81,23.350000,95493.468750,0.000000
82,23.370001,95493.750000,0.000000
83,23.379999,95493.890625,0.000000
84,23.400000,95493.671875,0.000000
85,23.410000,95493.078125,0.000000
86,23.430000,95493.531250,0.000000
87,23.440001,95493.578125,0.000000
88,23.459999,95493.531250,0.000000
89,23.469999,95493.671875,0.000000
90,23.480000,95493.726562,0.000000
91,23.500000,95493.468750,0.000000
92,23.510000,95493.359375,0.000000
93,23.530001,95493.625000,0.000000
94,23.540001,95493.515625,0.000000
95,23.549999,95493.085938,0.000000
96,23.570000,95492.468750,0.000000
97,23.580000,95491.875000,0.000000
98,23.590000,95491.593750,0.000000
99,23.610001,95491.000000,0.000000
100,23.620001,95490.976562,0.000000
101,23.639999,95490.195312,0.000000
102,23.650000,95490.250000,0.000000
103,23.670000,95490.359375,0.000000
104,23.680000,95490.335938,0.000000
105,23.690001,95489.406250,0.000000
106,23.709999,95489.359375,0.000000
107,23.730000,95489.156250,0.000000
108,23.740000,95489.265625,0.000000
109,23.760000,95489.234375,0.000000
110,23.770000,95489.218750,0.000000
111,23.790001,95489.000000,0.000000
112,23.809999,95488.632812,0.000000
113,23.820000,95488.359375,0.000000
114,23.830000,95488.625000,0.000000
115,23.850000,95488.937500,0.000000
116,23.870001,95489.296875,0.000000
117,23.879999,95488.921875,0.000000
118,23.900000,95488.781250,0.000000
119,23.910000,95488.921875,0.000000
120,23.930000,95489.062500,0.000000
121,23.940001,95488.843750,0.000000
122,23.959999,95488.984375,0.000000
123,23.980000,95489.000000,0.000000
124,23.990000,95489.109375,0.000000
125,24.010000,95489.078125,0.000000
126,24.030001,95489.281250,0.000000
127,24.040001,95488.835938,0.000000
128,24.059999,95489.171875,0.000000
129,24.070000,95489.484375,0.000000
130,24.090000,95489.421875,0.000000
131,24.100000,95489.234375,0.000000
132,24.120001,95489.593750,0.000000
133,24.139999,95489.546875,0.000000
134,24.150000,95489.437500,0.000000
135,24.170000,95489.703125,0.000000
136,24.180000,95489.718750,0.000000
137,24.200001,95489.656250,0.000000
138,24.219999,95489.453125,0.000000
139,24.230000,95489.171875,0.000000
140,24.240000,95489.117188,0.000000
141,24.260000,95489.421875,0.000000
142,24.270000,95489.203125,0.000000
143,24.290001,95488.921875,0.000000
144,24.309999,95489.367188,0.000000
145,24.320000,95489.796875,0.000000
146,24.330000,95489.359375,0.000000
147,24.350000,95489.328125,0.000000
148,24.360001,95489.437500,0.000000
149,24.379999,95489.390625,0.000000
150,24.389999,95488.953125,0.000000
151,24.410000,95488.921875,0.000000
152,24.420000,95489.031250,0.000000
153,24.440001,95489.000000,0.000000
154,24.459999,95488.765625,0.000000
155,24.469999,95488.734375,0.000000
156,24.490000,95488.843750,0.000000
157,24.500000,95488.656250,0.000000
158,24.520000,95488.429688,0.000000
159,24.540001,95488.382812,0.000000
160,24.549999,95488.265625,0.000000
161,24.559999,95487.992188,0.000000
162,24.580000,95488.289062,0.000000
163,24.590000,95488.390625,0.000000
164,24.600000,95488.117188,0.000000
165,24.620001,95488.390625,0.000000
166,24.629999,95488.281250,0.000000
167,24.650000,95488.546875,0.000000
168,24.660000,95488.687500,0.000000
169,24.680000,95488.242188,0.000000
170,24.700001,95488.156250,0.000000
171,24.709999,95487.882812,0.000000
172,24.719999,95487.859375,0.000000
173,24.740000,95487.953125,0.000000
174,24.750000,95487.679688,0.000000
175,24.770000,95487.625000,0.000000
176,24.780001,95487.929688,0.000000
177,24.799999,95487.781250,0.000000
178,24.809999,95488.242188,0.000000
179,24.830000,95488.375000,0.000000
180,24.850000,95488.812500,0.000000
181,24.860001,95488.859375,0.000000
182,24.870001,95488.750000,0.000000
183,24.889999,95488.718750,0.000000
184,24.900000,95488.984375,0.000000
185,24.910000,95488.546875,0.000000
186,24.930000,95488.164062,0.000000
187,24.940001,95487.718750,0.000000
188,24.959999,95487.984375,0.000000
189,24.969999,95488.125000,0.000000
190,24.990000,95487.515625,0.000000
191,25.000000,95487.375000,0.000000
192,25.020000,95487.093750,0.000000
193,25.030001,95486.984375,0.000000
194,25.040001,95487.242188,0.000000
195,25.059999,95486.796875,0.000000
196,25.070000,95486.500000,0.000000
197,25.080000,95486.382812,0.000000
198,25.100000,95485.937500,0.000000
199,25.110001,95485.328125,0.000000
200,25.120001,95485.460938,0.000000
201,25.139999,95485.000000,0.000000
202,25.150000,95485.203125,0.000000
203,25.170000,95485.085938,0.000000
204,25.180000,95485.351562,0.000000
205,25.190001,95485.070312,0.000000
206,25.200001,95483.390625,0.000000
207,25.219999,95484.234375,0.000000
208,25.230000,95484.445312,0.000000
209,25.240000,95484.484375,0.000000
210,25.260000,95484.953125,0.000000
211,25.270000,95484.421875,0.000000
212,25.280001,95484.382812,0.000000
213,25.299999,95484.593750,0.000000
214,25.309999,95484.796875,0.000000
215,25.320000,95484.687500,0.000000
216,25.330000,95484.640625,0.000000
217,25.350000,95484.414062,0.000000
218,25.360001,95484.625000,0.000000
219,25.370001,95484.453125,0.000000
220,25.379999,95484.492188,0.000000
221,25.389999,95484.531250,0.000000
222,25.410000,95484.640625,0.000000
223,25.420000,95484.429688,0.000000
224,25.430000,95484.421875,0.000000
225,25.440001,95484.539062,0.000000
226,25.450001,95484.203125,0.000000
227,25.459999,95484.140625,0.000000
228,25.469999,95484.257812,0.000000
229,25.480000,95484.578125,0.000000
230,25.490000,95484.562500,0.000000
231,25.500000,95484.937500,0.000000
232,25.510000,95484.507812,0.000000
233,25.520000,95484.390625,0.000000
234,25.530001,95484.671875,0.000000
235,25.540001,95484.578125,0.000000
236,25.549999,95484.531250,0.000000
237,25.559999,95484.843750,0.000000
238,25.570000,95484.859375,0.000000
239,25.580000,95485.343750,0.000000
240,25.590000,95485.234375,0.000000
241,25.600000,95484.875000,0.000000
242,25.610001,95484.828125,0.000000
243,25.620001,95484.546875,0.000000
244,25.629999,95484.367188,0.000000
245,25.639999,95484.000000,0.000000
246,25.650000,95483.625000,0.000000
247,25.660000,95482.960938,0.000000
248,25.670000,95482.187500,0.000000
249,25.680000,95481.976562,0.000000
250,25.690001,95481.765625,0.000000
251,25.700001,95481.484375,0.000000
252,25.709999,95481.148438,0.000000
253,25.730000,95481.000000,0.000000
254,25.740000,95480.468750,0.000000
255,25.750000,95480.515625,0.000000
256,25.770000,95480.554688,0.000000
257,25.780001,95480.812500,0.000000
258,25.790001,95480.148438,0.000000
259,25.809999,95480.718750,0.000000
260,25.820000,95480.757812,0.000000
261,25.830000,95480.796875,0.000000
262,25.850000,95480.843750,0.000000
263,25.860001,95481.132812,0.000000
264,25.879999,95481.156250,0.000000
265,25.889999,95481.523438,0.000000
266,25.900000,95481.734375,0.000000
267,25.920000,95481.445312,0.000000
268,25.930000,95481.484375,0.000000
266,25.940001,95481.093750,0.000000
270,25.959999,95481.132812,0.000000
271,25.969999,95481.343750,0.000000
272,25.980000,95481.218750,0.000000
273,25.990000,95480.929688,0.000000
274,26.010000,95480.953125,0.000000
275,26.020000,95480.992188,0.000000
276,26.030001,95481.031250,0.000000
277,26.040001,95480.500000,0.000000
278,26.059999,95480.460938,0.000000
279,26.070000,95479.765625,0.000000
280,26.090000,95479.781250,0.000000
281,26.100000,95479.820312,0.000000
282,26.110001,95479.484375,0.000000
283,26.120001,95479.187500,0.000000
284,26.129999,95479.234375,0.000000
285,26.150000,95479.031250,0.000000
286,26.160000,95479.406250,0.000000
287,26.170000,95479.609375,0.000000
288,26.180000,95479.640625,0.000000
289,26.200001,95479.687500,0.000000
290,26.209999,95479.125000,0.000000
291,26.219999,95479.000000,0.000000
292,26.240000,95479.203125,0.000000
293,26.250000,95479.078125,0.000000
294,26.260000,95479.210938,0.000000
295,26.280001,95478.648438,0.000000
296,26.290001,95478.687500,0.000000
297,26.299999,95478.156250,0.000000
298,26.309999,95478.187500,0.000000
299,26.320000,95477.906250,0.000000
300,26.340000,95477.593750,0.000000
301,26.350000,95477.250000,0.000000
302,26.360001,95476.875000,0.000000
303,26.370001,95476.750000,0.000000
304,26.379999,95476.054688,0.000000
305,26.400000,95476.257812,0.000000
306,26.410000,95475.726562,0.000000
307,26.420000,95475.351562,0.000000
308,26.430000,95475.390625,0.000000
309,26.440001,95475.015625,0.000000
310,26.450001,95474.515625,0.000000
311,26.469999,95474.437500,0.000000
312,26.480000,95474.593750,0.000000
313,26.480000,95473.968750,0.000000
314,26.500000,95474.500000,0.000000
315,26.510000,95474.640625,0.000000
316,26.520000,95474.906250,0.000000
317,26.530001,95474.890625,0.000000
318,26.540001,95475.578125,0.000000
319,26.549999,95475.531250,0.000000
320,26.570000,95475.898438,0.000000
321,26.580000,95475.281250,0.000000
322,26.590000,95475.398438,0.000000
323,26.600000,95475.351562,0.000000
324,26.610001,95475.718750,0.000000
325,26.620001,95475.539062,0.000000
326,26.629999,95475.625000,0.000000
327,26.639999,95475.453125,0.000000
328,26.650000,95475.562500,0.000000
329,26.660000,95475.687500,0.000000
330,26.670000,95475.500000,0.000000
331,26.680000,95475.046875,0.000000
332,26.700001,95475.656250,0.000000
333,26.700001,95475.234375,0.000000
334,26.709999,95475.179688,0.000000
335,26.730000,95475.414062,0.000000
336,26.740000,95475.367188,0.000000
337,26.750000,95475.562500,0.000000
338,26.760000,95475.546875,0.000000
339,26.770000,95475.671875,0.000000
340,26.780001,95475.296875,0.000000
341,26.790001,95475.328125,0.000000
342,26.799999,95475.039062,0.000000
343,26.809999,95475.023438,0.000000
344,26.820000,95475.031250,0.000000
345,26.830000,95475.343750,0.000000
346,26.840000,95475.296875,0.000000
347,26.860001,95474.835938,0.000000
348,26.860001,95474.570312,0.000000
349,26.870001,95474.523438,0.000000
350,26.879999,95474.179688,0.000000
351,26.889999,95474.125000,0.000000
352,26.900000,95474.328125,0.000000
353,26.910000,95474.554688,0.000000
354,26.920000,95474.585938,0.000000
355,26.930000,95474.320312,0.000000
356,26.930000,95474.046875,0.000000
357,26.940001,95473.953125,0.000000
358,26.950001,95473.500000,0.000000
359,26.959999,95472.656250,0.000000
360,26.969999,95472.601562,0.000000
361,26.980000,95472.007812,0.000000
362,26.980000,95471.414062,0.000000
363,26.990000,95471.031250,0.000000
364,27.000000,95470.765625,0.000000
365,27.010000,95470.890625,0.000000
366,27.020000,95470.617188,0.000000
367,27.030001,95470.734375,0.000000
368,27.040001,95470.218750,0.000000
369,27.049999,95470.171875,0.000000
370,27.059999,95470.289062,0.000000
371,27.070000,95470.593750,0.000000
372,27.080000,95470.718750,0.000000
373,27.090000,95470.171875,0.000000
374,27.100000,95470.484375,0.000000
375,27.110001,95470.437500,0.000000
376,27.120001,95470.710938,0.000000
377,27.129999,95470.531250,0.000000
378,27.139999,95470.406250,0.000000
379,27.150000,95470.843750,0.000000
380,27.160000,95470.796875,0.000000
381,27.170000,95471.265625,0.000000
382,27.180000,95471.382812,0.000000
383,27.190001,95471.656250,0.000000
384,27.200001,95471.531250,0.000000
385,27.209999,95471.843750,0.000000
386,27.219999,95471.953125,0.000000
387,27.230000,95471.687500,0.000000
388,27.240000,95471.968750,0.000000
389,27.250000,95472.171875,0.000000
390,27.260000,95472.445312,0.000000
391,27.270000,95472.015625,0.000000
392,27.280001,95472.328125,0.000000
393,27.280001,95472.023438,0.000000
394,27.299999,95472.390625,0.000000
395,27.299999,95472.445312,0.000000
396,27.309999,95472.671875,0.000000
397,27.320000,95472.562500,0.000000
398,27.330000,95472.710938,0.000000
399,27.340000,95472.445312,0.000000
400,27.340000,95472.640625,0.000000
401,27.350000,95472.695312,0.000000
402,27.360001,95472.593750,0.000000
403,27.360001,95472.812500,0.000000
404,27.370001,95472.625000,0.000000
405,27.379999,95473.343750,0.000000
406,27.379999,95473.320312,0.000000
407,27.389999,95473.453125,0.000000
408,27.389999,95472.937500,0.000000
409,27.389999,95472.203125,0.000000
410,27.400000,95472.429688,0.000000
411,27.410000,95472.406250,0.000000
412,27.410000,95472.218750,0.000000
413,27.420000,95472.351562,0.000000
414,27.420000,95472.164062,0.000000
415,27.430000,95472.390625,0.000000
416,27.430000,95472.359375,0.000000
417,27.440001,95472.335938,0.000000
418,27.450001,95472.562500,0.000000
419,27.450001,95472.625000,0.000000
420,27.459999,95472.734375,0.000000
421,27.469999,95472.375000,0.000000
422,27.480000,95473.015625,0.000000
423,27.490000,95473.375000,0.000000
424,27.490000,95473.265625,0.000000
425,27.500000,95473.632812,0.000000
426,27.510000,95473.359375,0.000000
427,27.520000,95473.476562,0.000000
428,27.530001,95473.625000,0.000000
429,27.540001,95473.898438,0.000000
430,27.549999,95473.687500,0.000000
431,27.559999,95473.414062,0.000000
432,27.570000,95473.687500,0.000000
433,27.580000,95473.835938,0.000000
434,27.590000,95472.750000,0.000000
435,27.600000,95472.289062,0.000000
436,27.610001,95471.656250,0.000000
437,27.610001,95471.226562,0.000000
438,27.620001,95470.843750,0.000000
439,27.629999,95470.250000,0.000000
440,27.639999,95470.203125,0.000000
441,27.650000,95469.687500,0.000000
442,27.660000,95469.578125,0.000000
443,27.660000,95468.953125,0.000000
444,27.670000,95469.093750,0.000000
445,27.680000,95468.250000,0.000000
446,27.690001,95468.031250,0.000000
447,27.700001,95468.257812,0.000000
448,27.700001,95468.312500,0.000000
449,27.709999,95468.125000,0.000000
450,27.719999,95468.023438,0.000000
451,27.719999,95467.890625,0.000000
452,27.730000,95467.484375,0.000000
453,27.730000,95467.617188,0.000000
454,27.740000,95467.750000,0.000000
455,27.740000,95467.765625,0.000000
456,27.750000,95467.570312,0.000000
457,27.750000,95467.460938,0.000000
458,27.750000,95467.375000,0.000000
459,27.760000,95467.515625,0.000000
460,27.760000,95467.273438,0.000000
461,27.760000,95467.000000,0.000000
462,27.760000,95467.085938,0.000000
463,27.770000,95466.812500,0.000000
464,27.770000,95466.984375,0.000000
465,27.770000,95466.539062,0.000000
466,27.780001,95466.843750,0.000000
467,27.780001,95466.515625,0.000000
468,27.790001,95466.406250,0.000000
469,27.790001,95466.960938,0.000000
470,27.799999,95466.765625,0.000000
471,27.799999,95466.828125,0.000000
472,27.809999,95467.046875,0.000000
473,27.820000,95467.031250,0.000000
474,27.820000,95467.250000,0.000000
475,27.830000,95467.281250,0.000000
476,27.840000,95467.171875,0.000000
477,27.850000,95466.734375,0.000000
478,27.850000,95466.796875,0.000000
479,27.860001,95466.984375,0.000000
480,27.870001,95466.828125,0.000000
481,27.870001,95466.859375,0.000000
482,27.879999,95467.156250,0.000000
483,27.889999,95466.812500,0.000000
484,27.900000,95467.031250,0.000000
485,27.900000,95467.054688,0.000000
486,27.910000,95467.109375,0.000000
487,27.920000,95466.875000,0.000000
488,27.920000,95467.015625,0.000000
489,27.930000,95467.156250,0.000000
490,27.940001,95467.375000,0.000000
491,27.940001,95467.187500,0.000000
492,27.950001,95467.570312,0.000000
493,27.950001,95467.710938,0.000000
494,27.959999,95467.687500,0.000000
495,27.959999,95467.984375,0.000000
496,27.969999,95468.531250,0.000000
497,27.969999,95468.343750,0.000000
498,27.980000,95468.562500,0.000000
499,27.990000,95468.539062,0.000000
500,27.990000,95468.351562,0.000000
501,28.000000,95468.242188,0.000000
502,28.000000,95468.054688,0.000000
503,28.010000,95467.781250,0.000000
504,28.020000,95467.843750,0.000000
505,28.020000,95467.656250,0.000000
506,28.030001,95467.703125,0.000000
507,28.040001,95467.929688,0.000000
508,28.049999,95467.875000,0.000000
509,28.049999,95467.851562,0.000000
510,28.059999,95467.906250,0.000000
511,28.070000,95468.132812,0.000000
512,28.070000,95467.781250,0.000000
513,28.080000,95468.000000,0.000000
514,28.080000,95467.718750,0.000000
515,28.090000,95467.695312,0.000000
516,28.090000,95467.539062,0.000000
517,28.100000,95467.890625,0.000000
518,28.110001,95467.898438,0.000000
519,28.110001,95467.625000,0.000000
520,28.110001,95467.757812,0.000000
521,28.110001,95467.515625,0.000000
522,28.120001,95467.812500,0.000000
523,28.120001,95467.906250,0.000000
524,28.120001,95467.953125,0.000000
522,28.129999,95468.203125,0.000000
526,28.129999,95468.421875,0.000000
527,28.129999,95468.671875,0.000000
528,28.129999,95468.343750,0.000000
529,28.129999,95468.171875,0.000000
530,28.129999,95468.421875,0.000000
531,28.129999,95468.093750,0.000000
532,28.139999,95468.312500,0.000000
533,28.139999,95468.234375,0.000000
534,28.139999,95468.070312,0.000000
535,28.139999,95467.906250,0.000000
536,28.139999,95467.742188,0.000000
537,28.139999,95467.625000,0.000000
538,28.139999,95467.718750,0.000000
539,28.139999,95467.390625,0.000000
540,28.139999,95467.218750,0.000000
541,28.150000,95467.437500,0.000000
542,28.150000,95467.273438,0.000000
543,28.150000,95467.523438,0.000000
544,28.150000,95467.273438,0.000000
545,28.150000,95467.687500,0.000000
546,28.150000,95467.523438,0.000000
547,28.150000,95467.523438,0.000000
548,28.150000,95467.609375,0.000000
549,28.150000,95467.445312,0.000000
550,28.150000,95467.445312,0.000000
551,28.150000,95467.445312,0.000000
552,28.150000,95467.656250,0.000000
553,28.150000,95467.328125,0.000000
554,28.150000,95466.789062,0.000000
555,28.150000,95466.953125,0.000000
556,28.150000,95466.539062,0.000000
557,28.150000,95466.289062,0.000000
558,28.150000,95466.453125,0.000000
559,28.139999,95466.078125,0.000000
560,28.139999,95465.773438,0.000000
561,28.139999,95465.937500,0.000000
562,28.139999,95465.523438,0.000000
563,28.139999,95465.687500,0.000000
564,28.129999,95465.632812,0.000000
565,28.129999,95465.468750,0.000000
566,28.129999,95465.625000,0.000000
567,28.129999,95465.578125,0.000000
568,28.120001,95465.164062,0.000000
569,28.120001,95465.000000,0.000000
570,28.120001,95464.617188,0.000000
571,28.120001,95464.781250,0.000000
572,28.120001,95464.617188,0.000000
573,28.120001,95464.507812,0.000000
574,28.129999,95464.593750,0.000000
575,28.129999,95464.640625,0.000000
576,28.129999,95464.734375,0.000000
577,28.129999,95464.812500,0.000000
578,28.139999,95465.109375,0.000000
579,28.139999,95465.250000,0.000000
580,28.150000,95465.390625,0.000000
581,28.150000,95465.531250,0.000000
582,28.160000,95465.335938,0.000000
583,28.170000,95465.234375,0.000000
584,28.170000,95464.546875,0.000000
585,28.180000,95464.281250,0.000000
586,28.190001,95463.843750,0.000000
587,28.190001,95464.226562,0.000000
588,28.200001,95464.250000,0.000000
589,28.209999,95464.312500,0.000000
590,28.219999,95464.367188,0.000000
591,28.230000,95464.804688,0.000000
592,28.230000,95465.031250,0.000000
593,28.240000,95465.085938,0.000000
594,28.250000,95465.359375,0.000000
595,28.260000,95465.093750,0.000000
596,28.260000,95465.140625,0.000000
597,28.270000,95465.171875,0.000000
598,28.280001,95465.234375,0.000000
599,28.280001,95464.875000,0.000000
600,28.290001,95464.929688,0.000000
601,28.299999,95464.656250,0.000000
602,28.309999,95464.718750,0.000000
603,28.309999,95464.742188,0.000000
604,28.320000,95464.640625,0.000000
605,28.330000,95464.281250,0.000000
606,28.330000,95464.671875,0.000000
607,28.340000,95464.804688,0.000000
608,28.340000,95464.781250,0.000000
